PooledFundName,PooledFundId,AllocationTypeId,AllocationYear,AllocationSourceName,ChfProjectCode,Cluster,SubCluster,Percentage,ClusterBudget
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/102,Food Security,,100,300000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/114,Food Security,,100,400000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/118,Food Security,,100,300000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/124,Food Security,,100,246196.78
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/133,Food Security,,100,250000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/134,Food Security,,100,200000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/157,Food Security,,100,500070
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/158,Food Security,,100,242999.75
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/82,Food Security,,100,300000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/INGO/93,Food Security,,100,800000.34
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/NGO/139,Food Security,,100,200000.35
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/NGO/148,Food Security,,100,250000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/NGO/149,Food Security,,100,200000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/NGO/150,Food Security,,100,250000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/FS/NGO/170,Food Security,,100,160758.08
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/100,Health,,100,206884.84
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/101,Health,,100,211307.67
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/103,Health,,100,240843.28
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/106,Health,,100,250229.29
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/109,Health,,100,299033.97
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/111,Health,,100,258617
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/127,Health,,100,495723.09
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/140,Health,,100,231126.85
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/145,Health,,100,292023.05
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/165,Health,,100,270000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/81,Health,,100,299942
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/INGO/85,Health,,100,298590.53
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/141,Health,,100,99994.71
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/142,Health,,100,150000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/143,Health,,100,150000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/144,Health,,100,299702.29
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/146,Health,,100,150000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/147,Health,,100,152160
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/151,Health,,100,281089.86
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/152,Health,,100,201421.14
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/154,Health,,100,171800
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/155,Health,,100,150637
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/156,Health,,100,150000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/80,Health,,100,300000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/88,Health,,100,146589
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/89,Health,,100,134539.95
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/90,Health,,100,185665.83
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/91,Health,,100,150039
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/97,Health,,100,148514.96
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/H/NGO/99,Health,,100,298219.28
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/MS-SR/INGO/105,Multi-Sector,,100,125342.2
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/MS-SR/INGO/126,Multi-Sector,,100,362811.18
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/MS-SR/NGO/113,Multi-Sector,,100,408207.8
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/N/NGO/84,Nutrition,,100,202247.12
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/INGO/115,Protection,,100,374781.38
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/INGO/116,Protection,,100,453316.2
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/INGO/120,Protection,,100,461483.96
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/INGO/135,Protection,,100,392476
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/NGO/153,Protection,,100,150000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/NGO/172,Protection,,100,299979.43
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/P/NGO/83,Protection,,100,285691.61
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/S-NFI/INGO/121,Emergency Shelter and NFI,,100,801086.24
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/S-NFI/INGO/171,Emergency Shelter and NFI,,100,645999.57
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/S-NFI/INGO/175,Emergency Shelter and NFI,,100,637009.16
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/S-NFI/NGO/119,Emergency Shelter and NFI,,100,689015.42
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/S-NFI/NGO/163,Emergency Shelter and NFI,,100,399295.48
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/S-NFI/NGO/98,Emergency Shelter and NFI,,100,191710.83
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/104,"Water, Sanitation and Hygiene",,100,163809.08
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/108,"Water, Sanitation and Hygiene",,100,596262.32
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/123,"Water, Sanitation and Hygiene",,100,200000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/128,"Water, Sanitation and Hygiene",,100,199999.98
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/129,"Water, Sanitation and Hygiene",,100,223884.8
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/159,"Water, Sanitation and Hygiene",,100,250000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/160,"Water, Sanitation and Hygiene",,100,300000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/166,"Water, Sanitation and Hygiene",,100,250512.7
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/167,"Water, Sanitation and Hygiene",,100,250000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/174,"Water, Sanitation and Hygiene",,100,249989.34
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/87,"Water, Sanitation and Hygiene",,100,633060.15
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/INGO/92,"Water, Sanitation and Hygiene",,100,653799
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/122,"Water, Sanitation and Hygiene",,100,205868.48
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/125,"Water, Sanitation and Hygiene",,100,70331
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/130,"Water, Sanitation and Hygiene",,100,167000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/161,"Water, Sanitation and Hygiene",,100,295501.9
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/162,"Water, Sanitation and Hygiene",,100,270990.5
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/164,"Water, Sanitation and Hygiene",,100,249999.08
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/168,"Water, Sanitation and Hygiene",,100,250000.04
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/169,"Water, Sanitation and Hygiene",,100,250000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/173,"Water, Sanitation and Hygiene",,100,399572.24
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH/NGO/94,"Water, Sanitation and Hygiene",,100,426203
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH-WASH/INGO/131,"Water, Sanitation and Hygiene",,100,400000
Somalia,21,0,2014,Reserve,SOM-14/X/2470/ER/WASH-WASH/NGO/132,"Water, Sanitation and Hygiene",,100,289998.41
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/E/INGO/176,Education,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/E/INGO/177,Education,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/E/INGO/180,Education,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/E/INGO/181,Education,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/E/INGO/207,Education,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/E/NGO/178,Education,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/FS/INGO/191,Food Security,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/FS/INGO/193,Food Security,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/FS/INGO/202,Food Security,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/FS/NGO/203,Food Security,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/INGO/182,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/INGO/183,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/INGO/184,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/INGO/188,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/INGO/216,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/INGO/228,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/185,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/186,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/187,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/189,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/190,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/204,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/205,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/206,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/208,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/210,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/H/NGO/212,Health,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/S-NFI/INGO/223,Emergency Shelter and NFI,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/S-NFI/INGO/225,Emergency Shelter and NFI,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/S-NFI/NGO/213,Emergency Shelter and NFI,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/S-NFI/NGO/221,Emergency Shelter and NFI,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/S-NFI/NGO/222,Emergency Shelter and NFI,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/S-NFI/NGO/224,Emergency Shelter and NFI,,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/209,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/214,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/215,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/218,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/219,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/220,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/INGO/227,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/NGO/211,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/NGO/217,"Water, Sanitation and Hygiene",,100,0
Somalia,21,0,2015,Reserve,SOM-15/X/2470/ER/WASH/NGO/226,"Water, Sanitation and Hygiene",,100,0
Somalia,21,5,2012,Standard,SOM-12/DMA-0489/SA  1/A/NGO/1178,Food Security,,100,269504
Somalia,21,6,2012,Standard,SOM-12/DMA-0489/SA  2/Prot/INGO/1607,Protection,,100,252300
Somalia,21,7,2013,Standard,SOM-13/DMA-0489/SA  1/FSC/NGO/1884,Food Security,,100,300000
Somalia,21,7,2013,Standard,SOM-13/DMA-0489/SA  1/H/INGO/1892,Health,,100,320700
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/EP/INGO/2333,Multi-Sector,,100,349181.13
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/Nut/INGO/2366,Nutrition,,100,433567.19
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/Nut/INGO/2386,Nutrition,,100,435788.32
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/Nut/NGO/2327,Nutrition,,100,139192.02
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/Nut/NGO/2396,Nutrition,,100,151074
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/Nut/NGO/2403,Nutrition,,100,232992.5
Somalia,21,10,2015,Standard,SOM-15/DDA-3485/SA  1/Nut/NGO/2411,Nutrition,,100,230843.41
Somalia,21,16,2016,Reserve,SOM-16/3485/R/H/UN/4464,Health,,100,193670
Somalia,21,17,2017,Reserve,SOM-17/3485/R/EP/UN/6746,Multi-Sector,,100,279999.99
Somalia,21,17,2017,Reserve,SOM-17/3485/R/EP/UN/6904,Multi-Sector,,100,250000.02
Somalia,21,18,2017,Standard,SOM-17/3485/SA1 2017/H/INGO/4592,Health,,100,200001.03
Somalia,21,19,2017,Reserve,SOM-17/3485/R/H-Nut-WASH/INGO/7318,Health,,34,123939.792
Somalia,21,19,2017,Reserve,SOM-17/3485/R/H-Nut-WASH/INGO/7318,Nutrition,,33,120294.504
Somalia,21,19,2017,Reserve,SOM-17/3485/R/H-Nut-WASH/INGO/7318,"Water, Sanitation and Hygiene",,33,120294.504
Somalia,21,21,2018,Standard,SOM-18/3485/SA1/H/NGO/8540,Health,,100,471546.61
Somalia,21,21,2018,Standard,SOM-18/3485/SA1/H/NGO/8700,Health,,100,488640.54
Somalia,21,21,2018,Standard,SOM-18/3485/SA1/Nut/NGO/8669,Nutrition,,100,316029.85
Somalia,21,26,2018,Standard,SOM-18/3485/SA2/H-Nut-WASH/NGO/11188,Health,,34,181964.0288
Somalia,21,26,2018,Standard,SOM-18/3485/SA2/H-Nut-WASH/NGO/11188,Nutrition,,33,176612.1456
Somalia,21,26,2018,Standard,SOM-18/3485/SA2/H-Nut-WASH/NGO/11188,"Water, Sanitation and Hygiene",,33,176612.1456
Somalia,21,27,2019,Standard,SOM-19/3485/SA1/H/NGO/12544,Health,,100,209537.08
Somalia,21,29,2019,Reserve,SOM-19/3485/RA2/FSC/NGO/13252,Food Security,,100,299868.84
Somalia,21,29,2019,Reserve,SOM-19/3485/RA2/WASH/INGO/13290,"Water, Sanitation and Hygiene",,100,400000
Somalia,21,31,2020,Standard,SOM-20/3485/SA1/CCCM/INGO/15408,Camp Coordination / Management,Teacher Incentives ,100,300000
Somalia,21,31,2020,Standard,SOM-20/3485/SA1/Prot/INGO/15311,Protection,,100,350000
Somalia,21,31,2020,Standard,SOM-20/3485/SA1/Shelter/INGO/15232,Emergency Shelter and NFI,,100,870000.01
Somalia,21,31,2020,Standard,SOM-20/3485/SA1/Shelter/NGO/15195,Emergency Shelter and NFI,,100,450001.34
Somalia,21,31,2020,Standard,SOM-20/3485/SA1/Shelter/NGO/15307,Emergency Shelter and NFI,,100,679707.23
Somalia,21,31,2020,Standard,SOM-20/3485/SA1/Shelter/NGO/15729,Emergency Shelter and NFI,,100,675398.98
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/FSC/NGO/17344,Food Security,,100,499969.27
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/H/NGO/17369,Health,,100,119991.94
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/H-Nut/NGO/17328,Health,,78,341465.6544
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/H-Nut/NGO/17328,Nutrition,,22,96310.8256
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/Prot/NGO/17285,Protection,,100,199982.78
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/Prot-Ed-WASH/NGO/17341,Education,,50,100000.065
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/Prot-Ed-WASH/NGO/17341,Protection,,30,60000.039
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/Prot-Ed-WASH/NGO/17341,"Water, Sanitation and Hygiene",,20,40000.026
Somalia,21,33,2020,Reserve,SOM-20/3485/RA1/WASH/NGO/17378,"Water, Sanitation and Hygiene",,100,499891.11
Somalia,21,38,2021,Reserve,SOM-21/3485/RA2/CCCM-Prot/NGO/19822,Camp Coordination / Management,Teacher Incentives ,65,467128.623
Somalia,21,38,2021,Reserve,SOM-21/3485/RA2/CCCM-Prot/NGO/19822,Protection,,35,251530.797
Somalia,21,38,2021,Reserve,SOM-21/3485/RA2/Prot/NGO/19856,Protection,,100,224847.66
Somalia,21,38,2021,Reserve,SOM-21/3485/RA2/WASH/INGO/19853,"Water, Sanitation and Hygiene",,100,358108.46
Somalia,21,38,2021,Reserve,SOM-21/3485/RA2/WASH/INGO/19894,"Water, Sanitation and Hygiene",,100,1500000
Somalia,21,38,2021,Reserve,SOM-21/3485/RA2/WASH/NGO/19903,"Water, Sanitation and Hygiene",,100,475630.41
Somalia,21,42,2022,Standard,SOM-22/3485/SA1/Nut-H/INGO/21425,Health,,50,300000
Somalia,21,42,2022,Standard,SOM-22/3485/SA1/Nut-H/INGO/21425,Nutrition,,50,300000
Somalia,21,58,2024,Standard,CBPF-SOM-24-S-INGO-28261,Health,,37,546387.9244
Somalia,21,58,2024,Standard,CBPF-SOM-24-S-INGO-28261,Nutrition,,31,457784.4772
Somalia,21,58,2024,Standard,CBPF-SOM-24-S-INGO-28261,"Water, Sanitation and Hygiene",,32,472551.7184
Somalia,21,58,2024,Standard,CBPF-SOM-24-S-NGO-28104,Health,,100,500000.3
Somalia,21,60,2024,Reserve,CBPF-SOM-24-R-NGO-34135,Health,,100,549188.2
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37102,Education,,85,261050.878
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37102,Emergency Shelter and NFI,,15,46067.802
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37103,Health,,60,240000
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37103,Nutrition,,40,160000
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37137,Health,,35,176281.756
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37137,Nutrition,,25,125915.54
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37137,"Water, Sanitation and Hygiene",,40,201464.864
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37152,Health,,60,241885.38
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37152,Nutrition,,40,161256.92
Somalia,21,62,2025,Standard,CBPF-SOM-25-S-NGO-37225,Food Security,,100,480000
Somalia,21,65,2025,Reserve,CBPF-SOM-25-R-NGO-38172,Nutrition,,100,418651.41
Somalia,21,67,2025,Reserve,CBPF-SOM-25-R-INGO-38710,Health,,100,1130000
Somalia,21,67,2025,Reserve,CBPF-SOM-25-R-INGO-38716,"Water, Sanitation and Hygiene",,100,450000
South Sudan,19,343,2021,Standard,SSD-21/HSS10/SA1/H-P/INGO/19671,Health,,70,695677.5
South Sudan,19,343,2021,Standard,SSD-21/HSS10/SA1/H-P/INGO/19671,Protection,,30,298147.5
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-INGO-34652,"Water, Sanitation and Hygiene",,100,566915.32
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-INGO-34653,"Water, Sanitation and Hygiene",,100,380000
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-INGO-34661,Emergency Shelter and NFI,,100,238000
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-NGO-34646,Protection,,100,329455.14
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-NGO-34647,Health,,100,320000
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-NGO-34649,Protection,,100,239999.99
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-NGO-34656,Emergency Shelter and NFI,,100,339000
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-NGO-34666,Health,,100,359999.19
South Sudan,19,1387,2024,Reserve,CBPF-SSD-24-R-UN-34650,Emergency Shelter and NFI,,100,226000
South Sudan,19,1431,2025,Standard,CBPF-SSD-25-S-NGO-36264,Health,,100,315981.7
South Sudan,19,1431,2025,Standard,CBPF-SSD-25-S-NGO-36267,Protection,,100,284919.6
South Sudan,19,1431,2025,Standard,CBPF-SSD-25-S-NGO-36392,Food Security,,100,360000.16
South Sudan,19,7,2015,Standard,SSD-15/SA1/N/NGO/221,Nutrition,,100,237623.76
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24806,Health,,35,218750.168
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24806,Protection,,20,125000.096
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24806,"Water, Sanitation and Hygiene",,45,281250.216
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24812,Emergency Shelter and NFI,,60,600026.49
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24812,"Water, Sanitation and Hygiene",,40,400017.66
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24814,Education,,30,157500
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24814,Protection,,30,157500
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24814,"Water, Sanitation and Hygiene",,40,210000
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24823,Education,,100,420000
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24824,"Water, Sanitation and Hygiene",,100,419510.41
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24826,Health,,100,320002.2
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-INGO-24925,Protection,,100,300000.02
Sudan,15,465,2023,Reserve,CBPF-SUD-23-R-NGO-24818,Emergency Shelter and NFI,,100,2000000.03
Sudan,15,522,2023,Reserve,CBPF-SUD-23-R-INGO-27177,"Water, Sanitation and Hygiene",,100,238002.1
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38436,Health,,35,455000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38436,Nutrition,,24,312000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38436,Protection,,15,195000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38436,"Water, Sanitation and Hygiene",,26,338000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38741,Food Security,,12,162000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38741,Multi-purpose CASH,,73,985500
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38741,Protection,,2,27000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38741,Protection,,6,81000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38741,Protection,,7,94500
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38742,Health,,62,620000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38742,Nutrition,,38,380000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38747,Health,,43,559000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38747,Protection,,11,143000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38747,"Water, Sanitation and Hygiene",,46,598000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38812,Health,,20,100000.04
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38812,Nutrition,,40,200000.08
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38812,"Water, Sanitation and Hygiene",,40,200000.08
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38814,"Water, Sanitation and Hygiene",,100,1500000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38821,"Water, Sanitation and Hygiene",,100,1500000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38826,Multi-purpose CASH,,80,1120000.008
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38826,"Water, Sanitation and Hygiene",,20,280000.002
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38855,Health,,100,2800000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38862,Protection,,100,547054.81
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38950,Food Security,,30,195240
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-38950,Multi-purpose CASH,,70,455560
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39050,Food Security,,38,494000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39050,"Water, Sanitation and Hygiene",,62,806000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39057,Emergency Shelter and NFI,,100,800000
Sudan,15,1524,2025,Standard,CBPF-SUD-25-S-INGO-39063,Food Security,,100,650000
